sectionCenters,x,y,z
2556,-8548.749486074936,-4335.428937884797,-5161.280047474596
2557,-8548.507661343076,-4336.033472880811,-5163.171094337489
2558,-8546.875344403019,-4340.114084103906,-5175.935660662012
2559,-8540.950638472445,-4354.9251915062505,-5222.266308802875
2560,-8535.025932541866,-4369.736298908596,-5268.5969569437375
2561,-8533.39361560181,-4373.816910131691,-5281.3615232682605
2562,-8533.15179086995,-4374.421445127706,-5283.252570131153
2563,-8532.90996613809,-4375.025980123719,-5285.143616994046
2564,-8531.277649198033,-4379.106591346815,-5297.908183318569
2565,-8525.352943267459,-4393.91769874916,-5344.238831459432
2566,-8521.263639699882,-4408.8767559697435,-5390.716576478384
2567,-8520.184923971749,-4413.001992393466,-5403.525510736404
2568,-8520.025114234246,-4413.613138530314,-5405.423130626481
2569,-8519.865304496743,-4414.224284667162,-5407.320750516557
2570,-8518.786588768611,-4418.349521090884,-5420.129684774577
2571,-8514.87125019983,-4433.322601443654,-5466.621372081463
2572,-8510.955911631052,-4448.295681796424,-5513.11305938835
2573,-8509.877195902918,-4452.420918220147,-5525.92199364637
2574,-8509.717386165417,-4453.032064356994,-5527.819613536447
2575,-8509.557576427917,-4453.643210493842,-5529.717233426523
2576,-8508.478860699783,-4457.768446917565,-5542.526167684543
2577,-8504.563522131004,-4472.741527270335,-5589.017854991429
2578,-8500.648183562223,-4487.714607623105,-5635.509542298316
2579,-8499.569467834091,-4491.839844046827,-5648.318476556336
2580,-8499.409658096589,-4492.4509901836755,-5650.216096446413
2581,-8499.249848359086,-4493.062136320523,-5652.113716336489
2582,-8498.171132630954,-4497.187372744245,-5664.922650594509
2583,-8494.255794062174,-4512.160453097015,-5711.414337901395
2584,-8490.340455493395,-4527.133533449785,-5757.906025208282
2585,-8489.261739765261,-4531.258769873508,-5770.7149594663015
2586,-8489.10193002776,-4531.869916010355,-5772.612579356379
2587,-8488.94212029026,-4532.481062147203,-5774.510199246455
2588,-8487.863404562126,-4536.606298570926,-5787.319133504475
2589,-8483.948065993347,-4551.579378923696,-5833.810820811361
2590,-8480.032727424568,-4566.552459276465,-5880.302508118248
2591,-8478.954011696434,-4570.6776957001875,-5893.111442376267
2592,-8478.794201958934,-4571.288841837035,-5895.009062266345
2593,-8478.634392221433,-4571.899987973883,-5896.906682156421
2594,-8477.555676493299,-4576.025224397605,-5909.715616414441
2595,-8473.64033792452,-4590.998304750374,-5956.207303721327
2596,-8469.72499935574,-4605.971385103144,-6002.698991028214
2597,-8468.646283627608,-4610.096621526866,-6015.507925286233
2598,-8468.486473890105,-4610.707767663715,-6017.405545176311
2599,-8468.326664152602,-4611.318913800562,-6019.303165066387
2600,-8467.24794842447,-4615.444150224284,-6032.112099324408
2601,-8463.54716594903,-4630.556667292414,-6078.575515698022
2602,-8460.063204600614,-4645.810093086571,-6125.010362686731
2603,-8459.1033376985,-4650.012567540063,-6137.80363685709
2604,-8458.961135194484,-4650.6351563479875,-6139.698936734181
2605,-8458.818932690469,-4651.257745155912,-6141.594236611272
2606,-8457.859065788354,-4655.460219609404,-6154.387510781631
2607,-8454.375104439938,-4670.713645403561,-6200.822357770341
2608,-8450.891143091521,-4685.967071197716,-6247.257204759051
2609,-8449.931276189407,-4690.169545651208,-6260.05047892941
2610,-8449.789073685391,-4690.792134459133,-6261.9457788065
2611,-8449.646871181376,-4691.414723267058,-6263.84107868359
2612,-8448.687004279262,-4695.61719772055,-6276.634352853949
2613,-8445.203042930845,-4710.870623514706,-6323.069199842659
2614,-8441.719081582429,-4726.124049308863,-6369.504046831369
2615,-8440.759214680314,-4730.326523762355,-6382.297321001728
2616,-8440.617012176299,-4730.949112570279,-6384.192620878819
2617,-8440.474809672283,-4731.571701378203,-6386.08792075591
2618,-8439.514942770169,-4735.774175831695,-6398.881194926269
2619,-8436.030981421753,-4751.027601625852,-6445.316041914979
2620,-8432.547020073336,-4766.281027420007,-6491.750888903689
2621,-8431.587153171222,-4770.483501873499,-6504.544163074048
2622,-8431.444950667206,-4771.106090681425,-6506.439462951138
2623,-8431.30274816319,-4771.72867948935,-6508.334762828228
2624,-8430.342881261076,-4775.931153942842,-6521.128036998587
2625,-8426.85891991266,-4791.184579736999,-6567.562883987297
2626,-8423.374958564244,-4806.438005531154,-6613.997730976007
2627,-8422.41509166213,-4810.640479984646,-6626.791005146366
2628,-8422.272889158114,-4811.263068792571,-6628.686305023457
2629,-8422.130686654098,-4811.885657600496,-6630.581604900548
2630,-8421.170819751984,-4816.088132053988,-6643.374879070907
2631,-8417.686858403566,-4831.341557848144,-6689.809726059617
2632,-8414.202897055151,-4846.594983642301,-6736.244573048327
2633,-8413.243030153037,-4850.7974580957925,-6749.037847218686
2634,-8413.10082764902,-4851.420046903718,-6750.933147095776
2635,-8412.958625145002,-4852.042635711643,-6752.828446972866
2636,-8412.117720634666,-4856.321582453078,-6765.602904531682
2637,-8410.056839475652,-4872.4898032205265,-6811.812658978806
2638,-8407.995958316638,-4888.658023987975,-6858.02241342593
2639,-8407.428164527932,-4893.112533791251,-6870.753672304219
2640,-8407.344046929604,-4893.772461169514,-6872.6397847306325
2641,-8407.259929331278,-4894.432388547777,-6874.525897157046
2642,-8406.69213554257,-4898.886898351053,-6887.257156035334
2643,-8404.631254383556,-4915.055119118501,-6933.466910482459
2644,-8402.570373224542,-4931.22333988595,-6979.676664929582
2645,-8402.002579435833,-4935.677849689226,-6992.407923807872
2646,-8401.918461837507,-4936.337777067489,-6994.294036234285
2647,-8401.83434423918,-4936.997704445752,-6996.180148660698
2648,-8401.266550450471,-4941.452214249028,-7008.911407538987
2649,-8399.205669291456,-4957.620435016477,-7055.1211619861115
2650,-8397.144788132442,-4973.788655783925,-7101.330916433235
2651,-8396.576994343735,-4978.2431655872015,-7114.062175311525
2652,-8396.492876745408,-4978.903092965465,-7115.948287737938
2653,-8396.408759147082,-4979.563020343728,-7117.834400164351
2654,-8395.840965358373,-4984.017530147004,-7130.56565904264
2655,-8393.78008419936,-5000.185750914454,-7176.775413489764
2656,-8391.719203040344,-5016.353971681902,-7222.985167936888
2657,-8391.151409251635,-5020.808481485179,-7235.716426815177
2658,-8391.067291653308,-5021.468408863442,-7237.60253924159
2659,-8390.983174054982,-5022.128336241705,-7239.4886516680035
2660,-8390.415380266273,-5026.582846044982,-7252.219910546292
2661,-8388.35449910726,-5042.7510668124305,-7298.429664993417
2662,-8386.293617948246,-5058.91928757988,-7344.63941944054
2663,-8385.725824159537,-5063.373797383156,-7357.37067831883
2664,-8385.641706561211,-5064.033724761419,-7359.256790745243
2665,-8385.557588962884,-5064.693652139682,-7361.142903171656
2666,-8384.989795174175,-5069.148161942959,-7373.874162049945
2667,-8382.92891401516,-5085.316382710407,-7420.083916497069
2668,-8380.88028149205,-5101.504878612666,-7466.286935276042
2669,-8380.409124849311,-5106.119351629624,-7478.96505225743
2670,-8380.339323865202,-5106.8029772617665,-7480.843291810228
2671,-8380.269522881092,-5107.486602893909,-7482.721531363027
2672,-8379.798366238352,-5112.101075910868,-7495.399648344415
2673,-8378.088242127673,-5128.8499038983455,-7541.416517387974
2674,-8376.378118016995,-5145.598731885823,-7587.433386431531
2675,-8375.906961374258,-5150.213204902782,-7600.11150341292
2676,-8375.837160390147,-5150.896830534924,-7601.989742965718
2677,-8375.767359406038,-5151.580456167067,-7603.867982518516
2678,-8375.2962027633,-5156.194929184025,-7616.546099499905
2679,-8373.586078652621,-5172.9437571715025,-7662.562968543463
2680,-8371.875954541943,-5189.69258515898,-7708.579837587021
2681,-8371.404797899206,-5194.307058175938,-7721.257954568409
2682,-8371.334996915095,-5194.990683808081,-7723.136194121207
2683,-8371.265195930986,-5195.674309440223,-7725.014433674006
2684,-8370.794039288248,-5200.288782457181,-7737.692550655394
2685,-8369.083915177569,-5217.037610444659,-7783.709419698953
2686,-8367.373791066891,-5233.7864384321365,-7829.72628874251
2687,-8366.902634424154,-5238.400911449095,-7842.404405723899
2688,-8366.832833440043,-5239.084537081237,-7844.282645276697
2689,-8366.763032455934,-5239.768162713379,-7846.160884829495
2690,-8366.291875813196,-5244.382635730337,-7858.839001810884
2691,-8364.581751702517,-5261.131463717815,-7904.855870854442
2692,-8362.87162759184,-5277.880291705293,-7950.872739898
2693,-8362.400470949102,-5282.494764722251,-7963.550856879388
2694,-8362.330669964991,-5283.178390354393,-7965.429096432186
2695,-8362.260868980882,-5283.862015986535,-7967.307335984985
2696,-8361.789712338144,-5288.476489003493,-7979.9854529663735
2697,-8360.079588227465,-5305.225316990971,-8026.002322009932
2698,-8358.369464116788,-5321.974144978449,-8072.0191910534895
2699,-8357.89830747405,-5326.588617995407,-8084.697308034878
2700,-8357.82850648994,-5327.272243627549,-8086.575547587676
2701,-8357.75870550583,-5327.955869259691,-8088.453787140475
2702,-8357.287548863093,-5332.570342276649,-8101.131904121863
2703,-8355.577424752415,-5349.319170264126,-8147.148773165421
2704,-8354.322965884725,-5366.812107232186,-8192.897169373944
2705,-8354.053832236006,-5371.756487185095,-8205.456256679972
2706,-8354.013960584343,-5372.488987918859,-8207.31686220679
2707,-8353.974088932682,-5373.221488652623,-8209.177467733607
2708,-8353.704955283963,-5378.165868605532,-8221.736555039635
2709,-8352.728099818243,-5396.112136582757,-8267.321390446694
2710,-8351.751244352525,-5414.058404559983,-8312.906225853752
2711,-8351.482110703806,-5419.002784512892,-8325.46531315978
2712,-8351.442239052143,-5419.735285246656,-8327.325918686598
2713,-8351.402367400482,-5420.46778598042,-8329.186524213415
2714,-8351.133233751763,-5425.412165933329,-8341.745611519444
2715,-8350.156378286043,-5443.358433910555,-8387.330446926502
2716,-8349.179522820323,-5461.30470188778,-8432.91528233356
2717,-8348.910389171604,-5466.249081840689,-8445.474369639589
2718,-8348.870517519943,-5466.981582574453,-8447.334975166406
2719,-8348.83064586828,-5467.714083308217,-8449.195580693224
2720,-8348.561512219561,-5472.658463261126,-8461.754667999252
2721,-8347.584656753841,-5490.604731238351,-8507.33950340631
2722,-8346.60780128812,-5508.550999215577,-8552.92433881337
2723,-8346.338667639402,-5513.495379168486,-8565.483426119397
2724,-8346.29879598774,-5514.22787990225,-8567.344031646215
2725,-8346.258924336078,-5514.960380636014,-8569.204637173032
2726,-8345.98979068736,-5519.904760588923,-8581.76372447906
2727,-8345.012935221639,-5537.851028566149,-8627.348559886119
2728,-8344.036079755919,-5555.797296543374,-8672.933395293177
2729,-8343.7669461072,-5560.741676496283,-8685.492482599206
2730,-8343.727074455539,-5561.474177230047,-8687.353088126023
2731,-8343.687202803876,-5562.206677963811,-8689.21369365284
2732,-8343.418069155157,-5567.15105791672,-8701.772780958869
2733,-8342.441213689437,-5585.097325893946,-8747.357616365927
2734,-8341.464358223717,-5603.043593871172,-8792.942451772986
2735,-8341.195224574998,-5607.987973824081,-8805.501539079014
2736,-8341.155352923335,-5608.720474557845,-8807.362144605831
2737,-8341.115481271674,-5609.452975291609,-8809.222750132649
2738,-8340.846347622955,-5614.397355244518,-8821.781837438677
2739,-8339.896023047766,-5632.538781732634,-8867.288005953198
2740,-8339.048423600498,-5651.435843730758,-8912.489583613897
2741,-8338.814901303802,-5656.642177138405,-8924.943079500006
2742,-8338.780305407994,-5657.41348579139,-8926.788041853504
2743,-8338.745709512186,-5658.184794444374,-8928.633004207002
2744,-8338.51218721549,-5663.391127852021,-8941.086500093112
2745,-8337.664587768222,-5682.2881898501455,-8986.288077753808
2746,-8336.816988320954,-5701.18525184827,-9031.489655414505
2747,-8336.583466024258,-5706.391585255917,-9043.943151300617
2748,-8336.54887012845,-5707.162893908901,-9045.788113654115
2749,-8336.514274232642,-5707.934202561886,-9047.633076007613
2750,-8336.280751935947,-5713.140535969533,-9060.086571893724
2751,-8335.433152488678,-5732.037597967657,-9105.28814955442
2752,-8334.58555304141,-5750.934659965782,-9150.489727215117
2753,-8334.352030744714,-5756.1409933734285,-9162.943223101227
2754,-8334.317434848906,-5756.912302026413,-9164.788185454725
2755,-8334.282838953099,-5757.683610679398,-9166.633147808223
2756,-8334.049316656403,-5762.889944087045,-9179.086643694332
2757,-8333.201717209136,-5781.787006085169,-9224.28822135503
2758,-8332.354117761868,-5800.684068083294,-9269.489799015726
2759,-8332.12059546517,-5805.89040149094,-9281.943294901837
2760,-8332.085999569365,-5806.661710143925,-9283.788257255335
2761,-8332.051403673559,-5807.43301879691,-9285.633219608833
2762,-8331.81788137686,-5812.639352204556,-9298.086715494945
2763,-8330.970281929593,-5831.536414202681,-9343.288293155641
2764,-8330.122682482326,-5850.4334762008075,-9388.489870816338
2765,-8329.88916018563,-5855.639809608454,-9400.943366702448
2766,-8329.854564289823,-5856.411118261438,-9402.788329055946
2767,-8329.819968394015,-5857.182426914422,-9404.633291409444
2768,-8329.58644609732,-5862.388760322069,-9417.086787295553
2769,-8328.738846650052,-5881.285822320196,-9462.28836495625
2770,-8327.891247202786,-5900.182884318322,-9507.489942616947
2771,-8327.65772490609,-5905.3892177259695,-9519.943438503058
2772,-8327.623129010282,-5906.160526378953,-9521.788400856556
2773,-8327.588533114475,-5906.931835031938,-9523.633363210054
2774,-8327.35501081778,-5912.138168439586,-9536.086859096164
2775,-8326.657809397519,-5932.128269910583,-9580.814193803284
2776,-8325.999742272048,-5952.402785544455,-9625.418128197802
2777,-8325.818438064012,-5957.988621484398,-9637.706967265678
2778,-8325.791578181339,-5958.81615273476,-9639.527536016474
2779,-8325.764718298666,-5959.643683985123,-9641.348104767272
2780,-8325.58341409063,-5965.2295199250675,-9653.63694383515
2781,-8324.92534696516,-5985.504035558938,-9698.240878229666
2782,-8324.267279839689,-6005.778551192809,-9742.844812624182
2783,-8324.08597563165,-6011.364387132753,-9755.13365169206
2784,-8324.059115748978,-6012.191918383116,-9756.954220442858
2785,-8324.032255866307,-6013.019449633478,-9758.774789193654
2786,-8323.850951658267,-6018.605285573422,-9771.06362826153
2787,-8323.192884532797,-6038.879801207294,-9815.667562656048
2788,-8322.534817407326,-6059.154316841165,-9860.271497050566
2789,-8322.35351319929,-6064.74015278111,-9872.560336118442
2790,-8322.326653316617,-6065.567684031472,-9874.380904869238
2791,-8322.299793433944,-6066.395215281835,-9876.201473620036
2792,-8322.118489225908,-6071.981051221779,-9888.490312687914
2793,-8321.460422100437,-6092.25556685565,-9933.09424708243
2794,-8320.802354974967,-6112.53008248952,-9977.698181476946
2795,-8320.621050766928,-6118.115918429465,-9989.987020544822
2796,-8320.594190884256,-6118.943449679828,-9991.807589295619
2797,-8320.567331001585,-6119.77098093019,-9993.628158046417
2798,-8320.386026793545,-6125.356816870133,-10005.916997114295
2799,-8319.727959668076,-6145.631332504005,-10050.52093150881
2800,-8319.069892542608,-6165.905848137876,-10095.124865903326
2801,-8318.888588334568,-6171.49168407782,-10107.413704971203
2802,-8318.861728451897,-6172.319215328182,-10109.234273721999
2803,-8318.834868569225,-6173.1467465785445,-10111.054842472797
2804,-8318.653564361186,-6178.732582518489,-10123.343681540675
2805,-8317.995497235715,-6199.0070981523595,-10167.94761593519
2806,-8317.337430110245,-6219.28161378623,-10212.551550329707
2807,-8317.151738280993,-6224.896265652207,-10224.826674776994
2808,-8317.116384080862,-6225.779583765539,-10226.620692388722
2809,-8317.081029880734,-6226.662901878871,-10228.414710000452
2810,-8316.84238902986,-6232.625299143858,-10240.524328879623
2811,-8315.97621112669,-6254.2665929204795,-10284.477760366983
2812,-8315.11003322352,-6275.9078866970995,-10328.431191854343
2813,-8314.871392372646,-6281.870283962087,-10340.540810733513
2814,-8314.836038172518,-6282.75360207542,-10342.334828345243
2815,-8314.800683972388,-6283.636920188751,-10344.128845956971
2816,-8314.562043121514,-6289.599317453738,-10356.238464836142
2817,-8313.695865218344,-6311.24061123036,-10400.191896323502
2818,-8312.829687315174,-6332.88190500698,-10444.145327810862
2819,-8312.5910464643,-6338.8443022719675,-10456.254946690033
2820,-8312.55569226417,-6339.7276203853,-10458.04896430176
2821,-8312.520338064041,-6340.610938498631,-10459.84298191349
2822,-8312.281697213168,-6346.573335763618,-10471.952600792662
2823,-8311.415519309998,-6368.21462954024,-10515.906032280021
2824,-8310.549341406828,-6389.85592331686,-10559.859463767381
2825,-8310.310700555954,-6395.818320581848,-10571.969082646552
2826,-8310.275346355826,-6396.70163869518,-10573.763100258282
2827,-8310.239992155695,-6397.584956808511,-10575.55711787001
2828,-8310.001351304822,-6403.547354073498,-10587.666736749181
2829,-8309.135173401652,-6425.18864785012,-10631.620168236543
2830,-8308.268995498482,-6446.82994162674,-10675.573599723903
2831,-8308.030354647608,-6452.792338891728,-10687.683218603073
2832,-8307.995000447478,-6453.67565700506,-10689.477236214803
2833,-8307.95964624735,-6454.558975118392,-10691.271253826531
2834,-8307.721005396475,-6460.521372383379,-10703.380872705702
2835,-8306.854827493305,-6482.162666159999,-10747.334304193064
2836,-8305.988649590136,-6503.80395993662,-10791.287735680424
2837,-8305.750008739262,-6509.766357201607,-10803.397354559595
2838,-8305.714654539133,-6510.649675314939,-10805.191372171324
2839,-8305.679300339003,-6511.532993428271,-10806.985389783053
2840,-8305.44065948813,-6517.495390693259,-10819.095008662223
2841,-8304.574481584961,-6539.136684469879,-10863.048440149583
2842,-8303.632308900635,-6561.272831831135,-10906.746045839463
2843,-8303.331495652972,-6567.640075757267,-10918.646370044087
2844,-8303.286930727394,-6568.583371153732,-10920.409381037363
2845,-8303.242365801816,-6569.526666550196,-10922.172392030641
2846,-8302.941552554154,-6575.8939104763285,-10934.072716235265
2847,-8301.849711877454,-6599.004647689699,-10977.266485570566
2848,-8300.757871200754,-6622.115384903069,-11020.460254905869
2849,-8300.457057953092,-6628.4826288292015,-11032.360579110493
2850,-8300.412493027514,-6629.425924225666,-11034.123590103769
2851,-8300.367928101936,-6630.36921962213,-11035.886601097047
2852,-8300.067114854273,-6636.736463548263,-11047.78692530167
2853,-8298.975274177574,-6659.847200761633,-11090.980694636972
2854,-8297.883433500874,-6682.957937975002,-11134.174463972275
2855,-8297.582620253212,-6689.325181901135,-11146.074788176898
2856,-8297.538055327634,-6690.268477297599,-11147.837799170175
2857,-8297.493490402056,-6691.211772694063,-11149.600810163452
2858,-8297.192677154391,-6697.579016620196,-11161.501134368076
2859,-8296.10083647769,-6720.689753833565,-11204.694903703377
2860,-8295.008995800988,-6743.800491046935,-11247.88867303868
2861,-8294.708182553328,-6750.167734973068,-11259.788997243304
2862,-8294.663617627748,-6751.111030369532,-11261.55200823658
2863,-8294.619052702168,-6752.0543257659965,-11263.315019229858
2864,-8294.318239454507,-6758.421569692129,-11275.215343434482
2865,-8293.226398777806,-6781.532306905499,-11318.409112769783
2866,-8292.134558101105,-6804.643044118869,-11361.602882105086
2867,-8291.833744853444,-6811.010288045001,-11373.50320630971
2868,-8291.789179927864,-6811.9535834414655,-11375.266217302986
2869,-8291.744615002284,-6812.89687883793,-11377.029228296264
2870,-8291.443801754624,-6819.2641227640615,-11388.929552500887
2871,-8290.351961077922,-6842.374859977431,-11432.123321836189
2872,-8289.26012040122,-6865.4855971908,-11475.317091171491
2873,-8288.95930715356,-6871.852841116933,-11487.217415376115
2874,-8288.91474222798,-6872.796136513397,-11488.980426369391
2875,-8288.8701773024,-6873.739431909861,-11490.74343736267
2876,-8288.56936405474,-6880.106675835994,-11502.643761567293
2877,-8287.477523378036,-6903.217413049361,-11545.837530902596
2878,-8285.805282182435,-6927.964604071467,-11588.092004308526
2879,-8285.330627296013,-6934.8219988548135,-11599.710990474458
2880,-8285.26030805358,-6935.837909193087,-11601.4323217583
2881,-8285.189988811146,-6936.853819531361,-11603.153653042144
2882,-8284.715333924723,-6943.711214314709,-11614.772639208075
2883,-8282.992512485114,-6968.601017602412,-11656.945255662198
2884,-8281.269691045505,-6993.490820890116,-11699.117872116323
2885,-8280.795036159081,-7000.348215673463,-11710.736858282256
2886,-8280.724716916648,-7001.3641260117365,-11712.458189566098
2887,-8280.654397674214,-7002.38003635001,-11714.179520849939
2888,-8280.17974278779,-7009.237431133358,-11725.798507015872
2889,-8278.456921348181,-7034.127234421061,-11767.971123469997
2890,-8276.734099908572,-7059.017037708765,-11810.14373992412
2891,-8276.25944502215,-7065.874432492112,-11821.762726090052
2892,-8276.189125779716,-7066.890342830386,-11823.484057373895
2893,-8276.118806537283,-7067.9062531686595,-11825.205388657738
2894,-8275.64415165086,-7074.763647952007,-11836.82437482367
2895,-8273.921330211251,-7099.65345123971,-11878.996991277792
2896,-8272.198508771642,-7124.543254527414,-11921.169607731917
2897,-8271.723853885218,-7131.400649310761,-11932.78859389785
2898,-8271.653534642785,-7132.416559649035,-11934.509925181692
2899,-8271.583215400351,-7133.432469987309,-11936.231256465533
2900,-8271.108560513927,-7140.289864770656,-11947.850242631466
2901,-8269.38573907432,-7165.179668058359,-11990.022859085591
2902,-8267.662917634712,-7190.069471346063,-12032.195475539715
2903,-8267.188262748288,-7196.92686612941,-12043.814461705646
2904,-8267.117943505855,-7197.942776467684,-12045.535792989489
2905,-8267.047624263421,-7198.958686805958,-12047.257124273332
2906,-8266.572969376997,-7205.816081589305,-12058.876110439263
2907,-8264.85014793739,-7230.705884877008,-12101.048726893387
2908,-8263.127326497783,-7255.595688164713,-12143.221343347512
2909,-8262.652671611359,-7262.453082948061,-12154.840329513445
2910,-8262.582352368925,-7263.468993286335,-12156.561660797286
2911,-8262.512033126492,-7264.484903624609,-12158.282992081127
2912,-8262.03737824007,-7271.342298407955,-12169.90197824706
2913,-8260.03943626794,-7296.992411184983,-12211.59422501082
2914,-8257.781308269816,-7323.361561188127,-12252.832178234225
2915,-8257.159170964209,-7330.626531086953,-12264.193655142715
2916,-8257.06700247449,-7331.702822923816,-12265.876836906937
2917,-8256.974833984772,-7332.779114760679,-12267.560018671156
2918,-8256.352696679165,-7340.044084659505,-12278.921495579645
2919,-8254.094568681041,-7366.413234662648,-12320.159448803051
2920,-8251.836440682915,-7392.782384665792,-12361.397402026458
2921,-8251.21430337731,-7400.047354564618,-12372.758878934947
2922,-8251.12213488759,-7401.123646401481,-12374.442060699166
2923,-8251.02996639787,-7402.199938238344,-12376.125242463388
2924,-8250.407829092264,-7409.46490813717,-12387.486719371878
2925,-8248.149701094138,-7435.834058140314,-12428.724672595283
2926,-8245.891573096014,-7462.203208143458,-12469.962625818687
2927,-8245.269435790407,-7469.468178042283,-12481.324102727178
2928,-8245.177267300689,-7470.544469879147,-12483.0072844914
2929,-8245.08509881097,-7471.620761716011,-12484.690466255619
2930,-8244.462961505364,-7478.885731614836,-12496.051943164108
2931,-8242.20483350724,-7505.254881617981,-12537.289896387514
2932,-8239.946705509114,-7531.624031621124,-12578.52784961092
2933,-8239.324568203509,-7538.88900151995,-12589.88932651941
2934,-8239.232399713788,-7539.965293356813,-12591.572508283629
2935,-8239.140231224068,-7541.041585193676,-12593.25569004785
2936,-8238.518093918463,-7548.306555092502,-12604.617166956341
2937,-8236.259965920337,-7574.675705095647,-12645.855120179745
2938,-8234.001837922211,-7601.044855098791,-12687.09307340315
2939,-8233.379700616606,-7608.309824997616,-12698.45455031164
2940,-8233.287532126886,-7609.386116834479,-12700.137732075862
2941,-8233.195363637165,-7610.462408671343,-12701.820913840082
2942,-8232.57322633156,-7617.727378570168,-12713.18239074857
2943,-8230.315098333434,-7644.096528573313,-12754.420343971977
2944,-8228.056970335309,-7670.465678576456,-12795.658297195383
2945,-8227.434833029703,-7677.730648475283,-12807.019774103872
2946,-8227.342664539983,-7678.806940312145,-12808.702955868092
2947,-8227.250496050263,-7679.883232149008,-12810.386137632313
2948,-8226.521683986955,-7687.352688037788,-12821.601820123555
2949,-8223.176730990088,-7715.805184566031,-12861.354388980913
2950,-8219.831777993219,-7744.257681094275,-12901.10695783827
2951,-8218.910209310408,-7752.096634219402,-12912.059196196931
2952,-8218.773680616658,-7753.257960608311,-12913.681750027845
2953,-8218.637151922907,-7754.419286997219,-12915.304303858757
2954,-8217.715583240097,-7762.258240122347,-12926.256542217416
2955,-8214.37063024323,-7790.710736650591,-12966.009111074774
2956,-8211.02567724636,-7819.163233178834,-13005.761679932133
2957,-8210.104108563548,-7827.002186303962,-13016.713918290792
2958,-8209.967579869799,-7828.16351269287,-13018.336472121704
2959,-8209.83105117605,-7829.324839081779,-13019.959025952618
2960,-8208.90948249324,-7837.163792206907,-13030.911264311279
2961,-8205.56452949637,-7865.61628873515,-13070.663833168637
2962,-8202.219576499501,-7894.068785263394,-13110.416402025996
2963,-8201.298007816691,-7901.9077383885215,-13121.368640384655
2964,-8201.16147912294,-7903.06906477743,-13122.991194215567
2965,-8201.02495042919,-7904.230391166338,-13124.61374804648
2966,-8200.10338174638,-7912.069344291466,-13135.565986405141
2967,-8196.758428749512,-7940.52184081971,-13175.3185552625
2968,-8193.413475752643,-7968.974337347953,-13215.071124119859
2969,-8192.49190706983,-7976.813290473081,-13226.023362478518
2970,-8192.355378376082,-7977.9746168619895,-13227.64591630943
2971,-8192.218849682333,-7979.135943250898,-13229.268470140343
2972,-8191.297280999521,-7986.974896376026,-13240.220708499004
2973,-8187.952328002652,-8015.427392904269,-13279.973277356363
2974,-8184.607375005784,-8043.879889432513,-13319.725846213722
2975,-8183.685806322973,-8051.7188425576405,-13330.67808457238
2976,-8183.549277629223,-8052.880168946549,-13332.300638403292
2977,-8183.412748935474,-8054.0414953354575,-13333.923192234206
2978,-8182.491180252664,-8061.880448460585,-13344.875430592867
2979,-8179.146227255795,-8090.332944988828,-13384.627999450226
2980,-8175.753529242524,-8118.874622810352,-13424.309643681085
2981,-8174.621156124913,-8127.107330373989,-13434.948734680514
2982,-8174.453397144526,-8128.326990753787,-13436.52489631006
2983,-8174.2856381641395,-8129.546651133585,-13438.101057939604
2984,-8173.153265046529,-8137.779358697224,-13448.740148939032
2985,-8169.043170027055,-8167.661038002278,-13487.356108862889
2986,-8164.933075007581,-8197.542717307333,-13525.972068786741
2987,-8163.80070188997,-8205.77542487097,-13536.61115978617
2988,-8163.632942909582,-8206.995085250768,-13538.187321415717
2989,-8163.465183929195,-8208.214745630565,-13539.76348304526
2990,-8162.332810811585,-8216.447453194203,-13550.402574044689
2991,-8158.222715792111,-8246.329132499257,-13589.018533968545
2992,-8154.112620772637,-8276.21081180431,-13627.634493892398
2993,-8152.980247655027,-8284.443519367947,-13638.273584891827
2994,-8152.812488674639,-8285.663179747746,-13639.849746521373
2995,-8152.6447296942515,-8286.882840127542,-13641.425908150917
2996,-8151.512356576642,-8295.11554769118,-13652.064999150345
2997,-8147.402261557168,-8324.997226996235,-13690.680959074201
2998,-8143.292166537693,-8354.878906301288,-13729.296918998054
2999,-8142.159793420084,-8363.111613864927,-13739.936009997484
3000,-8141.992034439696,-8364.331274244723,-13741.51217162703
3001,-8141.824275459308,-8365.550934624522,-13743.088333256574
3002,-8140.691902341699,-8373.783642188158,-13753.727424256002
3003,-8136.581807322224,-8403.665321493214,-13792.343384179858
3004,-8132.47171230275,-8433.547000798268,-13830.95934410371
3005,-8131.3393391851405,-8441.779708361904,-13841.59843510314
3006,-8131.171580204753,-8442.9993687417,-13843.174596732686
3007,-8131.003821224365,-8444.2190291215,-13844.75075836223
3008,-8129.871448106755,-8452.451736685136,-13855.389849361658
3009,-8125.761353087281,-8482.333415990191,-13894.005809285514
3010,-8121.651258067807,-8512.215095295245,-13932.621769209367
3011,-8120.518884950197,-8520.447802858882,-13943.260860208797
3012,-8120.35112596981,-8521.667463238678,-13944.837021838342
3013,-8120.183366989423,-8522.887123618477,-13946.413183467886
3014,-8119.050993871813,-8531.119831182114,-13957.052274467314
3015,-8114.940898852339,-8561.001510487169,-13995.66823439117
3016,-8109.883693908149,-8592.274017579199,-14033.018414135802
3017,-8108.34801025955,-8601.098985321554,-14043.118494337356
3018,-8108.120501570869,-8602.40638795005,-14044.614802515363
3019,-8107.892992882187,-8603.713790578546,-14046.111110693371
